"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EDL","EQ","09-Nov-2017","         43.75","         44.60","         46.45","         43.50","         46.35","         46.05","         45.49","      46976","             2137023.20","        615","      21425","         45.61"
"EDL","EQ","10-Nov-2017","         46.05","         46.00","         47.35","         44.90","         45.00","         45.40","         45.91","      44190","             2028798.75","        594","      27848","         63.02"
"EDL","EQ","13-Nov-2017","         45.40","         45.85","         46.80","         44.60","         44.85","         45.10","         45.87","      50694","             2325137.90","        449","      25258","         49.82"
"EDL","EQ","14-Nov-2017","         45.10","         45.60","         46.25","         44.20","         45.60","         46.00","         45.43","      39739","             1805302.65","        472","      17975","         45.23"
"EDL","EQ","15-Nov-2017","         46.00","         45.50","         46.10","         43.40","         43.40","         43.65","         45.13","      49206","             2220659.30","        394","      25247","         51.31"
"EDL","EQ","16-Nov-2017","         43.65","         44.95","         49.70","         43.80","         48.00","         48.20","         47.58","     249361","            11865049.65","       1954","      93469","         37.48"
"EDL","EQ","17-Nov-2017","         48.20","         48.20","         49.70","         46.65","         47.60","         47.55","         48.41","     173233","             8386995.70","       1209","      89464","         51.64"
"EDL","EQ","20-Nov-2017","         47.55","         47.20","         52.95","         47.20","         50.60","         50.95","         51.47","     488643","            25148527.10","       3423","     183416","         37.54"
"EDL","EQ","21-Nov-2017","         50.95","         52.90","         54.00","         51.20","         51.85","         51.95","         52.87","     250698","            13254141.60","       1611","     134808","         53.77"
"EDL","EQ","22-Nov-2017","         51.95","         52.20","         52.50","         49.60","         50.40","         50.50","         50.63","     143899","             7285853.20","       1213","      57145","         39.71"
"EDL","EQ","23-Nov-2017","         50.50","         51.00","         51.00","         49.00","         50.40","         50.30","         50.04","      65115","             3258231.35","        487","      38284","         58.79"
"EDL","EQ","24-Nov-2017","         50.30","         50.00","         51.90","         49.30","         49.75","         49.55","         50.43","      52708","             2658099.65","        502","      30419","         57.71"
"EDL","EQ","27-Nov-2017","         49.55","         49.65","         50.40","         49.00","         49.30","         49.65","         49.85","      24082","             1200413.50","        331","      14245","         59.15"
"EDL","EQ","28-Nov-2017","         49.65","         49.80","         53.00","         49.00","         51.60","         51.50","         51.77","     131224","             6793780.35","       1114","      63151","         48.12"
