"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","W2","20-Oct-2016","        161.00","        165.00","        165.00","        165.00","        165.00","        165.00","        165.00","       7300","             1204500.00","          1","       7300","        100.00"
"HDFC","EQ","21-Oct-2016","       1359.95","       1361.45","       1361.45","       1331.05","       1339.00","       1336.55","       1336.98","    3175886","          4246108886.10","     123151","    2668186","         84.01"
"HDFC","EQ","24-Oct-2016","       1336.55","       1341.35","       1350.00","       1333.05","       1345.00","       1344.00","       1342.12","     923522","          1239473537.45","      28560","     617742","         66.89"
"HDFC","W2","24-Oct-2016","        165.00","        165.50","        165.50","        165.50","        165.50","        165.50","        165.50","      14600","             2416300.00","          2","      14600","        100.00"
"HDFC","EQ","25-Oct-2016","       1344.00","       1344.80","       1349.25","       1327.50","       1338.00","       1340.10","       1339.51","    1051311","          1408244258.10","      54464","     763131","         72.59"
"HDFC","EQ","26-Oct-2016","       1340.10","       1336.60","       1343.95","       1319.00","       1336.00","       1334.65","       1330.28","    1797435","          2391094405.60","      89734","    1216554","         67.68"
"HDFC","W2","26-Oct-2016","        165.50","        163.00","        163.00","        162.20","        162.20","        162.20","        162.84","      36500","             5943660.00","          5","      29200","         80.00"
"HDFC","EQ","27-Oct-2016","       1334.65","       1336.10","       1383.00","       1328.60","       1370.10","       1378.55","       1364.19","    3054221","          4166543743.40","      80476","    1977699","         64.75"
"HDFC","W2","27-Oct-2016","        162.20","        163.00","        170.00","        163.00","        170.00","        170.00","        165.19","     109500","            18088670.00","         15","     109500","        100.00"
"HDFC","EQ","28-Oct-2016","       1378.55","       1374.70","       1393.00","       1362.40","       1388.00","       1391.70","       1381.20","    2929858","          4046715749.75","     121054","    2325826","         79.38"
"HDFC","W2","28-Oct-2016","        170.00","        170.00","        175.90","        170.00","        172.00","        173.50","        172.39","      65700","            11326315.00","          9","      58400","         88.89"
"HDFC","EQ","30-Oct-2016","       1391.70","       1398.00","       1398.00","       1375.00","       1377.00","       1377.50","       1381.06","     110205","           152200036.95","       3479","      42253","         38.34"
"HDFC","EQ","01-Nov-2016","       1377.50","       1382.60","       1431.75","       1377.00","       1416.00","       1417.20","       1414.95","    4195608","          5936569157.70","     121645","    3280852","         78.20"
"HDFC","W2","01-Nov-2016","        173.50","        174.00","        185.00","        174.00","        185.00","        185.00","        179.82","      65700","            11814320.00","          8","      58400","         88.89"
"HDFC","EQ","02-Nov-2016","       1417.20","       1400.00","       1408.95","       1392.25","       1406.85","       1404.35","       1401.90","    1717505","          2407765762.90","      96472","    1283176","         74.71"
"HDFC","W2","02-Nov-2016","        185.00","        176.00","        176.50","        176.00","        176.50","        176.50","        176.25","      14600","             2573250.00","          2","      14600","        100.00"
"HDFC","EQ","03-Nov-2016","       1404.35","       1400.90","       1411.45","       1395.70","       1404.90","       1401.60","       1403.23","    1447474","          2031133408.60","      62943","    1115685","         77.08"
"HDFC","W2","03-Nov-2016","        176.50","        177.10","        177.10","        177.00","        177.00","        177.05","        177.03","      21900","             3877030.00","          3","      14600","         66.67"
"HDFC","EQ","04-Nov-2016","       1401.60","       1408.00","       1408.00","       1377.55","       1387.30","       1386.15","       1390.68","    1818296","          2528663762.10","     115950","    1263627","         69.50"
"HDFC","W2","04-Nov-2016","        177.05","        176.00","        176.00","        171.10","        172.50","        172.50","        173.20","      21900","             3793080.00","          3","      14600","         66.67"
"HDFC","EQ","07-Nov-2016","       1386.15","       1401.35","       1401.95","       1373.35","       1375.85","       1381.40","       1382.82","    2013931","          2784896896.35","      79022","    1500983","         74.53"
"HDFC","W2","07-Nov-2016","        172.50","        171.50","        171.50","        168.50","        170.00","        170.00","        170.09","     102200","            17382760.00","         13","      87600","         85.71"
"HDFC","EQ","08-Nov-2016","       1381.40","       1381.40","       1394.60","       1366.10","       1393.70","       1391.35","       1380.73","    1611902","          2225600962.70","      62991","    1102180","         68.38"
"HDFC","W2","08-Nov-2016","        170.00","        169.10","        173.00","        169.10","        171.50","        172.25","        171.20","      21900","             3749280.00","          3","      21900","        100.00"
"HDFC","EQ","09-Nov-2016","       1391.35","       1335.55","       1362.10","       1310.00","       1354.50","       1350.80","       1335.03","    4422950","          5904752421.45","      85391","    2837648","         64.16"
