"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BSE","EQ","22-Sep-2017","       1014.90","       1006.00","       1013.00","        999.00","       1000.00","       1000.15","       1002.85","      45673","            45803175.50","       2794","      28480","         62.36"
"BSE","EQ","25-Sep-2017","       1000.15","       1000.00","       1001.00","        970.35","        978.00","        978.90","        979.44","      82056","            80368526.05","       4374","      53433","         65.12"
"BSE","EQ","26-Sep-2017","        978.90","        982.00","        988.20","        975.90","        977.60","        978.15","        981.18","      45197","            44346518.60","       2459","      33419","         73.94"
"BSE","EQ","27-Sep-2017","        978.15","        984.00","        987.00","        973.75","        977.00","        976.90","        980.14","      30580","            29972798.40","       2191","      16768","         54.83"
"BSE","EQ","28-Sep-2017","        976.90","        980.00","        987.00","        972.00","        983.00","        983.35","        982.20","      28613","            28103578.85","       1820","      18368","         64.19"
"BSE","EQ","29-Sep-2017","        983.35","        985.00","        986.00","        973.00","        977.00","        976.35","        979.40","      43493","            42597037.55","       5793","      31116","         71.54"
"BSE","EQ","03-Oct-2017","        976.35","        982.40","        989.00","        980.00","        985.00","        986.10","        983.69","      24951","            24544086.95","       1956","      14827","         59.42"
"BSE","EQ","04-Oct-2017","        986.10","        988.00","        993.00","        980.00","        981.90","        984.55","        986.32","      25223","            24878008.95","       1898","      12424","         49.26"
"BSE","EQ","05-Oct-2017","        984.55","        984.60","        990.00","        977.55","        987.00","        985.30","        982.89","      34304","            33717071.00","       2262","      19500","         56.84"
"BSE","EQ","06-Oct-2017","        985.30","        990.00","        990.00","        971.00","        977.95","        978.15","        980.32","      50017","            49032804.95","       3311","      33636","         67.25"
"BSE","EQ","09-Oct-2017","        978.15","        979.95","        987.40","        979.95","        986.00","        984.40","        984.08","      25603","            25195482.70","       1567","      15319","         59.83"
"BSE","EQ","10-Oct-2017","        984.40","        989.00","       1007.80","        981.00","        993.55","        995.20","        995.76","      84417","            84058934.50","       4576","      49771","         58.96"
"BSE","EQ","11-Oct-2017","        995.20","       1000.00","       1002.95","        978.90","        984.00","        985.80","        990.52","      48828","            48365192.30","       3111","      26950","         55.19"
"BSE","EQ","12-Oct-2017","        985.80","        985.80","        989.95","        978.00","        981.00","        980.55","        982.04","      43351","            42572378.70","       2300","      29961","         69.11"
"BSE","EQ","13-Oct-2017","        980.55","        982.00","        986.90","        976.00","        978.50","        977.40","        980.12","      45505","            44600241.70","       2782","      32554","         71.54"
"BSE","EQ","16-Oct-2017","        977.40","        980.00","        985.00","        971.55","        974.90","        974.45","        975.93","      41006","            40019179.65","       2312","      29920","         72.96"
"BSE","EQ","17-Oct-2017","        974.45","        975.00","        979.35","        969.00","        970.65","        972.60","        974.50","     364339","           355047171.40","       3293","     350477","         96.20"
"BSE","EQ","18-Oct-2017","        972.60","        972.60","        975.50","        964.00","        964.00","        965.10","        967.66","      68535","            66318867.85","       4551","      49548","         72.30"
"BSE","EQ","19-Oct-2017","        965.10","        974.10","        975.00","        970.00","        973.50","        972.65","        972.83","      12700","            12354885.75","       1117","       9744","         76.72"
"BSE","EQ","23-Oct-2017","        972.65","        975.00","        975.00","        967.50","        968.75","        968.90","        969.42","      26245","            25442486.95","       2417","      17894","         68.18"
"BSE","EQ","24-Oct-2017","        968.90","        970.00","        976.15","        969.30","        970.10","        971.95","        973.69","      44984","            43800368.45","       3431","      31447","         69.91"
"BSE","EQ","25-Oct-2017","        971.95","        975.00","        985.00","        973.00","        975.50","        976.55","        976.92","      53183","            51955486.20","       2658","      39435","         74.15"
"BSE","EQ","26-Oct-2017","        976.55","        977.95","        991.75","        976.50","        985.00","        989.10","        984.31","      63688","            62688788.15","       4036","      38502","         60.45"
"BSE","EQ","27-Oct-2017","        989.10","        991.00","        998.00","        985.35","        990.00","        989.90","        992.23","      47098","            46731903.20","       2531","      31244","         66.34"
"BSE","EQ","30-Oct-2017","        989.90","        990.00","        993.90","        983.90","        986.00","        985.35","        986.81","      41139","            40596569.85","       1999","      31586","         76.78"
"BSE","EQ","31-Oct-2017","        985.35","        987.00","        999.00","        982.65","        990.00","        990.45","        991.06","      49294","            48853524.90","       2778","      29178","         59.19"
"BSE","EQ","01-Nov-2017","        990.45","        991.00","        997.85","        985.35","        987.00","        987.25","        991.15","      60583","            60047042.80","       2568","      49231","         81.26"
"BSE","EQ","02-Nov-2017","        987.25","        987.00","        992.00","        981.00","        982.50","        984.45","        985.20","      44018","            43366494.35","       2059","      34871","         79.22"
"BSE","EQ","03-Nov-2017","        984.45","        985.00","        991.00","        982.25","        987.00","        984.55","        987.08","      50411","            49759885.55","       3266","      31852","         63.18"
